,nodes,building,geometry,addr:housenumber,addr:street,building:levels,id,start_date,addr:postcode,building:material,source,addr:city,name,addr:place,roof:shape,roof:material,building:colour,height,roof:height,wheelchair,level,roof:colour,building:facade:material,loc_name,addr:suburb,building:year_built,postal_code,addr:flats,building:parts,construction,members,type,amenity,ref,opening_hours,capacity:bed,emergency,health_specialty:emergency_medicine,provided_for:adult,healthcare,healthcare:speciality,lon,lat
6361,"[4072839330, 4072839332, 4072839329, 4072839327, 4072839330]",apartments,POINT (73.40463034999999 55.00913445),98А,улица Челюскинцев,9,405058899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.40463034999999,55.00913445
6362,"[4080947831, 4080947847, 4080947843, 6052939118, 6052939117, 4080947828, 4080947813, 4080947805, 4080947820, 4080947818, 4080947831]",apartments,POINT (73.26068767532716 55.03660328424345),45,улица 22 Апреля,9,405963207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26068767532716,55.03660328424345
6363,"[4833591907, 4833591906, 4833591905, 4833591904, 4833591903, 4833591902, 4833591901, 4833591900, 4833591899, 4833591898, 4833591897, 4833591896, 4833591895, 4833591894, 4833591893, 4833591892, 4833591891, 4833591890, 4833591889, 4833591888, 4833591887, 4833591886, 4833591885, 4833591884, 4833591883, 4833591882, 4833591881, 4833591880, 4833591879, 4833591878, 4833591877, 4833591876, 4833591875, 4833591874, 4833591873, 4833591872, 4833591871, 4833591870, 4833591869, 4833591868, 4833591867, 4833591866, 4833591865, 4833591864, 4833591863, 4833591862, 4833591861, 4833591860, 4833591859, 4833591858, 4833591857, 4833591856, 4833591855, 4833591854, 4833591853, 4833591852, 4833591851, 4833591850, 4833591849, 4833591848, 4833591847, 4833591846, 4833591845, 4833591844, 4833591843, 4833591842, 4833591841, 4833591840, 4833591839, 4833591838, 4833591837, 4833591836, 4833591835, 4833591834, 4833591833, 4833591832, 4833591831, 4833591830, 4833591829, 4833591828, 4833591827, 4833591826, 4833591825, 4833591824, 4833591823, 4833591822, 4833591821, 4833591820, 4833591819, 4833591818, 4833591817, 4833591816, 4833591815, 4833591814, 4833591907]",apartments,POINT (73.34779107676057 55.0186088548716),11 к1,улица Ф.И.Тютчева,3,406955169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.34779107676057,55.0186088548716
6364,"[4192814201, 4192814203, 4192814206, 4192814207, 4192814216, 6149219808, 4192814215, 4192814225, 4192814221, 6149219809, 6149219810, 6149219811, 4192814201]",apartments,POINT (73.41324655335882 55.00945090360931),,,,419142975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.41324655335882,55.009450903609306
6365,"[4204343223, 4204343218, 4204343219, 4366155624, 4366155625, 4204343207, 4204343204, 4204343205, 4366155626, 4366155627, 4204343227, 4204343226, 4204343225, 4204343224, 4204343223]",apartments,POINT (73.37037319556148 55.02480391849387),181 к3,Осоавиахимовская улица,10,420498987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.37037319556148,55.02480391849387
6366,"[1775801522, 1775801526, 456902705, 456902708, 456902710, 4225600927, 4225600926, 4225600928, 4225600929, 4225600935, 4225600930, 4225600931, 4225600949, 4225600932, 4225600924, 4225600933, 1775801522]",apartments,POINT (73.47079499695383 54.92550270280251),13,Ишимская улица,9,422833074,,644058,,,Омск,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.47079499695383,54.92550270280251
6367,"[4235133178, 4235133170, 4235133171, 4235133174, 4235133176, 4235133179, 4235133178]",apartments,POINT (73.45218658583029 55.04267546037081),25 к11,улица Стороженко,10,424027243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45218658583029,55.04267546037081
6368,"[4235133181, 4235133177, 4235133175, 4235133172, 4235133173, 4235133182, 4235133181]",apartments,POINT (73.45133432112729 55.04268883315224),25 к9,улица Стороженко,10,424027244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45133432112729,55.04268883315224
6369,"[4235133155, 4235133154, 4235133134, 4235133135, 4235133138, 4235133145, 4235133153, 4235133155]",apartments,POINT (73.45162765953792 55.04005278094005),9 к18,улица Завертяева,10,424027246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45162765953792,55.04005278094005
6370,"[4235133141, 4235133142, 4235133143, 4235133144, 4235133146, 4235133147, 4235133140, 4235133139, 4235133141]",apartments,POINT (73.45445347943914 55.04007815082709),9 к22,улица Завертяева,10,424027247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45445347943914,55.04007815082709
6371,"[4342192442, 4774097765, 4774097764, 4342192440, 4342192441, 4342192443, 4774097767, 4774097766, 4342192442]",apartments,POINT (73.41695176196878 54.98554535719067),138 к2,улица 10 лет Октября,14,436346924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.41695176196878,54.985545357190674
6372,"[4345623148, 4345623146, 4345623147, 4345623149, 4345623148]",apartments,POINT (73.30001929999999 54.88826535),6А,Яснополянский проспект,,436683627,,,,,Троицкое,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.30001929999999,54.88826535
6373,"[4345623144, 4345623142, 4345623139, 4345623140, 4345623144]",apartments,POINT (73.29974745037639 54.88717116737301),4А,Яснополянский проспект,,436683628,,,,,Троицкое,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.29974745037639,54.88717116737301
6374,"[4353761250, 5300398728, 4353761253, 4353761248, 4353761246, 4353761250]",apartments,POINT (73.30942323477436 54.99632365700096),27,бульвар Кузьмина,18,437563763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.30942323477436,54.996323657000964
6375,"[4353761266, 5300398729, 4353761268, 4353761263, 4353761261, 4353761266]",apartments,POINT (73.30982650583533 54.9970080809463),13/4,улица Крупской,18,437563764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.30982650583533,54.9970080809463
6376,"[4364258343, 4364258337, 4364258318, 4364258322, 4905144191, 4364258343]",apartments,POINT (73.20368930632034 54.98524755424587),267,Верхнеднепровская улица,3,438744202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.20368930632034,54.985247554245866
6377,"[4364258203, 4364258197, 4364258177, 4364258183, 4364258203]",apartments,POINT (73.19848091407373 54.9827026911239),275 к5,Верхнеднепровская улица,,438744225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.19848091407373,54.9827026911239
6378,"[4364258271, 4364258266, 4364258239, 4364258245, 4364258271]",apartments,POINT (73.2029759070295 54.98391170402291),265 к2,Верхнеднепровская улица,,438744226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2029759070295,54.98391170402291
6379,"[4364258332, 4364258327, 4364258311, 4364258316, 4364258332]",apartments,POINT (73.20417480702856 54.98508755402708),265,Верхнеднепровская улица,,438744227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.20417480702856,54.98508755402708
6380,"[4364258229, 4364258222, 4364258210, 4364258213, 4364258229]",apartments,POINT (73.19911081407372 54.98332989112389),275 к4,Верхнеднепровская улица,,438744228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.19911081407372,54.98332989112389
6381,"[4364258323, 4364258319, 4364258300, 4364258304, 4364258323]",apartments,POINT (73.20464960702857 54.98491975402708),263,Верхнеднепровская улица,,438744229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.20464960702857,54.98491975402708
6382,"[4364258262, 4364258254, 4364258230, 4364258235, 4364258262]",apartments,POINT (73.20345060702856 54.98375625402708),263 к2,Верхнеднепровская улица,,438744230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.20345060702856,54.98375625402708
